time,pos_out[1],pos_out[2],pos_out[3],RPY_out[1],RPY_out[2],RPY_out[3],f_in[1],f_in[2],f_in[3],t_in[1],t_in[2],t_in[3],
1.012,1.2386273556029328,-1.1303008980400032e-05,0.1,-0.0,-0.0,0.0001827012979389622,-758.0905003226105,-0.9719818447356604,-2197.570401396395,0.019342485957684657,-565.6554569347743,0.7053312974964551,
1.014,1.2433642205223074,-1.0432891229662326e-05,0.1,-0.0,-0.0,0.00018369063837818045,-758.0805232146469,-0.9712725688989036,-2197.030849968829,0.0201917259599214,-566.3374213000316,0.7022712724048648,
1.016,1.2481097305010473,-9.556633863057406e-06,0.1,-0.0,-0.0,0.0001846497764353619,-758.1273046929962,-0.9385299058538237,-2196.502375541853,0.02422455358965569,-567.0037457685843,0.6791974747544572,
1.018,1.2528638854144343,-8.674364836287446e-06,0.1,-0.0,-0.0,0.00018557851662708163,-758.1630624284635,-0.9460080728925594,-2195.901041487501,0.02420976063231069,-567.6309306217288,0.6877598741193792,
1.02,1.2576266851671272,-7.786211788298226e-06,0.1,-0.0,-0.0,0.00018647708990752408,-758.2166214683882,-0.9704401461920024,-2195.4027858120644,0.022488258678171055,-568.2943227572785,0.7048821947907052,
1.022,1.2623981296163072,-6.892303471613103e-06,0.1,-0.0,-0.0,0.00018734542877902043,-758.236336691439,-0.9737771945496587,-2194.8201506494393,0.022852955547314865,-568.933776533084,0.7070145174646657,
1.024,1.2671782187094165,-5.992771122699649e-06,0.1,-0.0,-0.0,0.00018818317415711014,-758.2278531470131,-0.9962158955508947,-2194.2226607810926,0.0212829039388004,-569.5428296743988,0.7152289423574693,
1.026,1.2719669524690849,-5.087747433508088e-06,0.1,-0.0,-0.0,0.00018899018484570007,-758.1966569263823,-0.996561114116508,-2193.6031008184877,0.021900636552899175,-570.1389633112784,0.7213921024864607,
1.028,1.2767643309785206,-4.177368739215336e-06,0.1,-0.0,-0.0,0.00018976586516453723,-758.2489478527735,-0.9513083829511249,-2193.1064252306073,0.027069535817647955,-570.7809814925889,0.6956905195693162,
1.03,1.281570354098325,-3.26177168961827e-06,0.1,-0.0,-0.0,0.00019051032749866788,-758.4274276213137,-0.9977701423558785,-2192.6708715612995,0.02305403453929164,-571.4434922955955,0.723816218719373,
1.032,1.2863850213525516,-2.3410909229154963e-06,0.1,-0.0,-0.0,0.00019122417123892876,-758.5611077146789,-1.0166903416665642,-2192.2294745256095,0.02177018188841732,-572.0929682168324,0.7291890036133766,
1.034,1.291208332384734,-1.4154653625719228e-06,0.1,-0.0,-0.0,0.0001919066680138451,-758.611225360413,-0.9910232708895168,-2191.7570325882502,0.02492057218233737,-572.7214534390785,0.7190611101876424,
1.036,1.2960402870612615,-4.850373931597747e-07,0.1,-0.0,-0.0,0.00019255726102573317,-758.6563229842841,-1.0160972314727892,-2191.2964559204156,0.02297735205019982,-573.3501217292842,0.7372471055767629,
1.038,1.3008808852618838,4.5005204574551016e-07,0.1,-0.0,-0.0,0.00019317641921890146,-758.7071237723554,-1.0465617531428586,-2190.827638402896,0.020477401538499636,-573.9896136043781,0.7623325475072051,
1.04,1.3057301268511408,1.3896596638086758e-06,0.1,-0.0,-0.0,0.0001937638265715184,-758.8343316657244,-1.0133079483895613,-2190.374612850291,0.024328525922483517,-574.615518013485,0.735943563696934,
1.042,1.3105880114898545,2.3336400477030785e-06,0.1,-0.0,-0.0,0.00019431922373990001,-758.8162944375913,-1.0046348270279195,-2189.9366062576487,0.02568870504170883,-575.1888810638474,0.7293599279508473,
1.044,1.315454539226153,3.281847882158814e-06,0.1,-0.0,-0.0,0.00019484278603490888,-758.8485522526033,-0.9985212653206761,-2189.414412475706,0.026782724663641528,-575.8085933962541,0.7274538755463159,
1.046,1.320329709974044,4.2341370493908946e-06,0.1,-0.0,-0.0,0.00019533452352049163,-758.9810358033715,-1.0212079369970986,-2189.041225103819,0.02497865794541654,-576.4286058352119,0.7385661615152626,
1.048,1.3252135233802544,5.1903609862284186e-06,0.1,-0.0,-0.0,0.00019579452470532108,-759.095758289475,-1.0262366986280809,-2188.598214879904,0.024921613412398513,-577.057295796646,0.7404759730786605,
1.05,1.330105979138883,6.150370054700481e-06,0.1,-0.0,-0.0,0.00019622232750042285,-759.1920139993593,-1.0352686360756522,-2188.2502077621552,0.024442482022651625,-577.6793734019919,0.7358214843748224,
1.052,1.3350070769932716,7.114013000843875e-06,0.1,-0.0,-0.0,0.00019661777062109176,-759.4314419487173,-1.0420654608440454,-2187.8495771758853,0.024148974590313708,-578.1984401012525,0.7670889177917775,
1.054,1.3399168163049746,8.081135057460857e-06,0.1,-0.0,-0.0,0.0001969803247604625,-759.8887074909911,-1.0502793216349933,-2187.5194094873295,0.02370547901947552,-578.7589716356512,0.7692161131559332,
1.056,1.3448351958546487,9.051584507877551e-06,0.1,-0.0,-0.0,0.00019731080694805397,-760.1695335233076,-1.0299649482335296,-2187.128672867821,0.02608451957881152,-579.2903714098996,0.7396000564476395,
1.058,1.3497622148934685,1.0025207653534858e-05,0.1,-0.0,-0.0,0.00019760896503810598,-760.2602839917737,-1.0215258833363356,-2186.7548279621533,0.027257973414640223,-579.8538177897265,0.7324293173433353,
1.06,1.3546978731794679,1.1001848267300472e-05,0.1,-0.0,-0.0,0.00019787443628126256,-760.3417918418968,-0.9898234963469594,-2186.4162974602136,0.03073936215200687,-580.4305508558328,0.7071459979460067,
1.062,1.3596421704953403,1.1981349335313895e-05,0.1,-0.0,-0.0,0.00019810723195285844,-760.5871450341941,-1.0174568877585828,-2186.024888134952,0.02826026902432202,-580.9617091022841,0.7394568557946811,
1.064,1.3645951061868302,1.2963553881049291e-05,0.1,-0.0,-0.0,0.00019830754809670647,-760.8152830904547,-1.0669583920134391,-2185.6563595409475,0.023571700350729894,-581.4871549140018,0.7758104280542829,
1.066,1.3695566796455776,1.3948304787975851e-05,0.1,-0.0,-0.0,0.00019847552438426828,-761.1122791822144,-1.0264137585493345,-2185.372406577812,0.027868638749018782,-582.0158651765424,0.7317299567721972,
1.068,1.3745268900796503,1.493544166160817e-05,0.1,-0.0,-0.0,0.00019861067730361833,-761.2547385653262,-1.0324366611766462,-2185.1026109192017,0.02749597517933217,-582.6014903699263,0.743814028357065,
1.07,1.379505737109188,1.5924802634680655e-05,0.1,-0.0,-0.0,0.00019871286548487534,-761.401316989725,-1.0304524517882458,-2184.7806050591726,0.027900350557497785,-583.1754604278377,0.7429135528902238,
1.072,1.3844932203433495,1.6916225974715877e-05,0.1,-0.0,-0.0,0.00019878228766484916,-761.5771519729424,-0.970462196396762,-2184.4353272454937,0.03407771317972821,-583.7161900361328,0.7046333038351091,
1.074,1.3894893393133088,1.7909549222156318e-05,0.1,-0.0,-0.0,0.0001988189713505108,-761.8316904322118,-0.9562834630099603,-2184.1222744031097,0.035650039763755074,-584.2371844044143,0.6927081415610131,
1.076,1.3944940933403402,1.890461281455887e-05,0.1,-0.0,-0.0,0.0001988236732347202,-762.1698205736884,-0.9972853808361745,-2183.860131993216,0.031694082479181394,-584.806877099781,0.7215620995343909,
1.078,1.3995074815227795,1.9901256701962036e-05,0.1,-0.0,-0.0,0.0001987964701726163,-762.4264146827452,-0.9845086875516165,-2183.5921283030443,0.033087495127218716,-585.3476246770426,0.7049142060071648,
1.08,1.4045295031764193,2.089931791542638e-05,0.1,-0.0,-0.0,0.00019873693686705288,-762.5301680887246,-1.0261271867165436,-2183.2545799655077,0.028993353551027667,-585.7682725876814,0.7326528179524449,
1.082,1.4095601580245969,2.189863206964162e-05,0.1,-0.0,-0.0,0.00019864494210589855,-762.7843783476002,-1.0302254630498937,-2183.057374600128,0.028664006808384476,-586.346023762824,0.7406280144552044,
1.084,1.4145994453894541,2.2899031437510773e-05,0.1,-0.0,-0.0,0.00019852000536895904,-763.1995182113893,-1.0468160801446575,-2182.994863561662,0.0270828962986914,-587.003692242396,0.7604242574978601,
1.086,1.4196473641639837,2.3900348103969408e-05,0.1,-0.0,-0.0,0.0001983622752366536,-763.4997444258942,-1.0386422925544065,-2182.7660777360584,0.027943047172384605,-587.6064733009689,0.7516743883745157,
1.088,1.424703913547626,2.4902414022628132e-05,0.1,-0.0,-0.0,0.000198171881556745,-763.7965369057769,-0.9210674925999291,-2182.448277760823,0.03970123028703039,-588.108180621584,0.6502185638815529,
1.09,1.4297690927490359,2.5905060302667597e-05,0.1,-0.0,-0.0,0.0001979488241333272,-764.1339346224502,-0.921712455858856,-2182.2296876830765,0.0396165221144574,-588.6107455299189,0.6524853509774046,
1.092,1.4348429008685253,2.6908120182896594e-05,0.1,-0.0,-0.0,0.00019769369348213845,-764.4532502527094,-1.0370060696880714,-2182.141345471101,0.028053031326792394,-589.1556644002934,0.7373832722525002,
1.094,1.4399253370545646,2.791142651288592e-05,0.1,-0.0,-0.0,0.0001974065743732325,-764.7528960721966,-1.030550851929814,-2181.980077939094,0.02864395255349384,-589.7083798176335,0.7246226263244492,
1.096,1.445016400508142,2.8914806043347754e-05,0.1,-0.0,-0.0,0.00019708642931278103,-765.1205940057448,-1.0435834592112312,-2181.9275555707222,0.027279313601794846,-590.329506893811,0.7311191978356638,
1.098,1.4501160902487649,2.991808368190762e-05,0.1,-0.0,-0.0,0.00019673307135224582,-765.480385654332,-1.0520553990787989,-2181.8375727786524,0.026325270764507327,-590.834478249024,0.7459254316038509,
1.1,1.4552244053170265,3.0921082507014314e-05,0.1,-0.0,-0.0,0.00019634630965683218,-765.6513565526375,-1.0593885728029377,-2181.60714721652,0.025449215831599637,-591.2904274683568,0.745554865094699,
1.102,1.4603413452570388,3.192362619066071e-05,0.1,-0.0,-0.0,0.0001959264096454666,-766.1101100499499,-1.0786854642333341,-2181.5505148418097,0.023384912616920026,-591.8743711182649,0.7613525135547728,
1.104,1.4654669088454935,3.2925536241161224e-05,0.1,-0.0,-0.0,0.00019547314562566234,-766.4761231238265,-1.0575184238597004,-2181.4805113553125,0.025335902755018715,-592.4245168851095,0.7470427916382273,
1.106,1.4706010951064092,3.392663298333546e-05,0.1,-0.0,-0.0,0.00019498644548757583,-766.9514919405907,-1.0394517407952808,-2181.4994509496155,0.026962313905357763,-593.0061458340384,0.7370172290163585,
1.108,1.4757439027721895,3.492673733986749e-05,0.1,-0.0,-0.0,0.0001944666044152459,-767.0783857288827,-1.0629732324587826,-2181.2987587998477,0.024367137724361075,-593.4185713886773,0.7509268634051932,
1.11,1.4808953315044762,3.59256713168725e-05,0.1,-0.0,-0.0,0.00019391396375598125,-767.2804122877396,-1.0465777582499411,-2181.147482999601,0.025755152289863092,-593.8961439455322,0.7409081774469578,
1.112,1.4860553807645798,3.692325459955773e-05,0.1,-0.0,-0.0,0.00019332824552080257,-767.4502605019752,-1.0114689555573357,-2181.044384252637,0.028990539416035573,-594.3695573967759,0.711966525215362,
1.114,1.4912240500996283,3.791930752598021e-05,0.1,-0.0,-0.0,0.00019270973814055907,-767.9794585860346,-1.0852146855807983,-2180.963056152158,0.021316530073572832,-594.800901151139,0.7736658252552807,
1.116,1.4964013380984336,3.891365087646788e-05,0.1,-0.0,-0.0,0.00019205872620784768,-768.4514164565261,-1.0505646706975234,-2180.8412284891688,0.02445871277674016,-595.2339305674711,0.7404162700487229,
1.118,1.5015872435025028,3.9906102809542035e-05,0.1,-0.0,-0.0,0.00019137486005422252,-768.7631959806804,-1.0949014165893827,-2180.737792094827,0.019694747418956295,-595.7609914181118,0.7773448443501275,
1.12,1.5067817654804423,4.089648137511117e-05,0.1,-0.0,-0.0,0.00019065826610703876,-769.3018080304176,-0.9854198333387378,-2180.803273440299,0.03030654346676039,-596.3530088910306,0.6948079689045161,
1.122,1.5119849025960541,4.1884602723991526e-05,0.1,-0.0,-0.0,0.00018990876370268556,-769.7378952998662,-1.0186342194615623,-2180.756105140028,0.026604995432498266,-596.8461417404322,0.7201926952469238,
1.124,1.5171966536864638,4.287028759229588e-05,0.1,-0.0,-0.0,0.00018912738529776692,-770.0047198269895,-0.9353688822731779,-2180.671817172892,0.03451390355548415,-597.2795601131936,0.6572772756808972,
1.1260000000000001,1.5224170180402206,4.38533550027029e-05,0.1,-0.0,-0.0,0.00018831394365778953,-770.2768314839913,-0.8945841896633977,-2180.518369656551,0.038146396542754896,-597.6799174898315,0.6220991391892388,
1.1280000000000001,1.5276459949317516,4.483362736340169e-05,0.1,-0.0,-0.0,0.00018746924485412458,-770.6437699852936,-0.98600259185097,-2180.6087057960376,0.028565306752112475,-598.225013555552,0.6925738340289822,
1.1300000000000001,1.5328835833825478,4.581092775550545e-05,0.1,-0.0,-0.0,0.0001865935802216211,-771.1428654272643,-0.900606272892243,-2180.7687520647532,0.03663993957832014,-598.7372734639301,0.6226832854431197,
1.1320000000000001,1.5381297820617728,4.6785075049937124e-05,0.1,-0.0,-0.0,0.00018568631170857089,-771.4719571660188,-0.9977306354464389,-2180.7329651777914,0.026422294567817514,-599.1683831209594,0.7101974827181952,
1.1340000000000001,1.5433845900918386,4.775589079335278e-05,0.1,-0.0,-0.0,0.0001847480872404477,-772.0034627205422,-0.9842146524839994,-2180.7193043541533,0.027247491107534737,-599.5846820367384,0.7026670532857613,
1.1360000000000001,1.5486480060554457,4.8723194411150475e-05,0.1,-0.0,-0.0,0.00018377867407702944,-772.3510974407042,-0.9610809444871445,-2180.6932091454055,0.029008974425392752,-599.999507684743,0.6923455318489634,
1.1380000000000001,1.5539200290256179,4.968680630640255e-05,0.1,-0.0,-0.0,0.00018277839265367463,-772.8296502005645,-0.9968987863930685,-2180.8708438130407,0.02488904993567888,-600.5956431863344,0.6996692306345754,
1.1400000000000001,1.5592006577262365,5.064654899631953e-05,0.1,-0.0,-0.0,0.0001817478057559819,-773.1358433719912,-0.9809081907538327,-2180.8472572826818,0.02590441126711374,-601.0811883877911,0.6820030676545453,
1.1420000000000001,1.5644898913408314,5.1602239620234236e-05,0.1,-0.0,-0.0,0.00018068602810004982,-773.5146508164337,-1.0221619775471238,-2180.9470043502206,0.021173747412312333,-601.559586379162,0.7214615505154962,
1.1440000000000001,1.5697877288592677,5.2553694797984795e-05,0.1,-0.0,-0.0,0.00017959311968519402,-773.9699725344503,-1.0100301915657501,-2181.1831596596503,0.02176913474277825,-602.0842903763502,0.7085460297046272,
1.1460000000000001,1.5750941690673992,5.350073062992363e-05,0.1,-0.0,-0.0,0.00017846914027841828,-774.3821135998072,-0.9460794123717157,-2181.4364714141084,0.027529153157250467,-602.6417831012591,0.6388810362639713,
1.1480000000000001,1.5804092108662517,5.4443162966934e-05,0.1,-0.0,-0.0,0.00017731418920111712,-774.8594843590804,-0.983282284345773,-2181.5724677103003,0.023132543123038266,-603.0873842960303,0.6568607878531894,
1.1500000000000001,1.5857328529828576,5.5380806456806766e-05,0.1,-0.0,-0.0,0.00017612819562990597,-775.1229549150912,-1.0470664869246726,-2181.5854221041395,0.016046043514149823,-603.5004946614913,0.7182362439863291,
1.1520000000000001,1.591065094714634,5.631347216100427e-05,0.1,-0.0,-0.0,0.00017491061763540153,-775.428135265512,-1.0416009836135032,-2181.614990947572,0.015859383126507167,-603.8926116971226,0.7053039669491474,
1.1540000000000001,1.5964059352478048,5.7240970584161836e-05,0.1,-0.0,-0.0,0.00017366150666231942,-775.6709834452205,-1.0637174370796063,-2181.6915918311815,0.012908061145758447,-604.3828529919542,0.7278966915647932,
1.1560000000000001,1.601755373934799,5.816311079340513e-05,0.1,-0.0,-0.0,0.00017238074012352242,-776.0702104463982,-0.9860265854284244,-2181.83525666277,0.019908935178233972,-604.8242811362561,0.677776052672031,
1.1580000000000001,1.6071134097110833,5.9079701827070006e-05,0.1,-0.0,-0.0,0.00017106847788898606,-776.5382532319207,-0.9788199539656882,-2182.0447915668956,0.01984611224513342,-605.3025954949577,0.6830981876705203,
1.1600000000000001,1.6124800413285831,5.999055787899701e-05,0.1,-0.0,-0.0,0.00016972583700556576,-777.0255387635435,-1.0377346470920816,-2182.394965021961,0.013163936614940143,-605.8704773783609,0.7236222167217428,
1.1620000000000001,1.6178552674878792,6.0895495538774164e-05,0.1,-0.0,-0.0,0.00016835340958865771,-777.2947947360367,-0.9954430274835986,-2182.503546809584,0.01654450943447943,-606.2511219937368,0.7014889191743847,
1.1640000000000001,1.623239087471006,6.179432808403541e-05,0.1,-0.0,-0.0,0.0001669507040962192,-777.5804582276654,-0.9858503521032541,-2182.7241674291718,0.016658010852520267,-606.7744817066441,0.6873838334884678,
1.1660000000000001,1.6286315005162293,6.268687267705348e-05,0.1,-0.0,-0.0,0.00016551858646248797,-777.7893608219458,-0.9939382820122018,-2182.838590394723,0.014956144745910185,-607.1554789377261,0.6919409417237883,
1.1680000000000001,1.6340325060665004,6.35729457694084e-05,0.1,-0.0,-0.0,0.00016405705866400554,-778.123384749719,-0.9695624952332285,-2182.89626635584,0.016474318671897477,-607.4934704744311,0.6677716626059137,
1.1700000000000002,1.6394421032311297,6.445236321561985e-05,0.1,-0.0,-0.0,0.00016256616004875686,-778.5327576512453,-0.9811005706883349,-2183.105823432463,0.01439271394043647,-607.9021768522493,0.6843780040986616,
1.1720000000000002,1.6448602909184822,6.532494103184938e-05,0.1,-0.0,-0.0,0.00016104606540719835,-778.8858817630088,-0.8892062493439902,-2183.424230638914,0.02265516823900678,-608.4536098109076,0.6135352423953364,
1.1740000000000002,1.650287068186962,6.619049640718279e-05,0.1,-0.0,-0.0,0.00015949712419948978,-779.1068055040113,-0.8582256765475872,-2183.5911252865903,0.024787027489412104,-608.9101250490883,0.5924298139079286,
1.1760000000000002,1.6557224344474772,6.704885081751208e-05,0.1,-0.0,-0.0,0.0001579202508263827,-779.3269121440754,-0.7953073007640552,-2183.719594032689,0.030089220626349,-609.3531448594684,0.5661828574054623,
1.1780000000000002,1.6611663891131272,6.789982787426927e-05,0.1,-0.0,-0.0,0.00015631596919708416,-779.7181117489876,-0.8482153832560265,-2184.0084710681394,0.023791566455169815,-609.8008960948109,0.5671366141852416,
1.1800000000000002,1.6666189311407156,6.87432584260375e-05,0.1,-0.0,-0.0,0.00015468574855059998,-780.0172530640474,-0.9755978997387398,-2184.21003242758,0.010017456907362885,-610.2027554558922,0.6755266701745365,
1.1820000000000002,1.6720800597325038,6.957896372345744e-05,0.1,-0.0,-0.0,0.00015302794593651924,-780.3720018798241,-0.7752287193170387,-2184.504713975072,0.029011019314899366,-610.6750182359922,0.5228515846475937,
1.1840000000000002,1.6775497739426022,7.040676165415595e-05,0.1,-0.0,-0.0,0.00015134207978364085,-780.8841140208472,-0.7542341626346373,-2184.8835618690573,0.030048422591363477,-611.1444106537326,0.5154336570533561,
1.1860000000000002,1.683028072405412,7.122647955076945e-05,0.1,-0.0,-0.0,0.00014963001670330333,-781.2040448263433,-0.9067817012755125,-2185.2542218177773,0.013708779657561985,-611.6214296233143,0.6435588455214822,
1.1880000000000002,1.688514954267744,7.203794783558782e-05,0.1,-0.0,-0.0,0.00014789242765968693,-781.3890356278295,-0.8634076425172604,-2185.4451734381923,0.016925915384615794,-612.0078094337807,0.5955454534231328,
1.1900000000000002,1.694010419036325,7.28409926858224e-05,0.1,-0.0,-0.0,0.00014612864941102735,-781.749700230613,-0.8335875003966692,-2185.844278064862,0.01878848915379614,-612.5107990972355,0.5382942880421031,
1.1920000000000002,1.6995144657494152,7.363543972926234e-05,0.1,-0.0,-0.0,0.00014433871646354999,-781.9486632658375,-0.9021669326406123,-2185.9888971741448,0.010765468572753534,-612.8543483035077,0.6234776749789921,
1.1940000000000002,1.7050270938764378,7.44211097805894e-05,0.1,-0.0,-0.0,0.00014252186577870405,-782.1539350828663,-0.8597799325093956,-2186.3426026222064,0.013835997871255543,-613.3100100880974,0.6001705493549863,
1.1960000000000002,1.7105483028700341,7.519782730937807e-05,0.1,-0.0,-0.0,0.00014067888474528627,-782.3072642870385,-0.9096050834333579,-2186.539664986164,0.007650830015439241,-613.6715715590594,0.644411015580677,
1.1980000000000002,1.716078092321322,7.596542098716442e-05,0.1,-0.0,-0.0,0.00013881065086076107,-782.5824139268456,-0.8269323929685664,-2186.7442487831636,0.01469413475459842,-614.0077827998258,0.5673390965194264,
1.2000000000000002,1.7216164614966156,7.672371886486748e-05,0.1,-0.0,-0.0,0.0001369171770540962,-782.9229834527811,-0.760443298470104,-2187.243844773931,0.020124252476539387,-614.5103728286401,0.5196704991911375,
1.2020000000000002,1.7271634094877695,7.747255059671534e-05,0.1,-0.0,-0.0,0.00013499887298258083,-783.1060333300389,-0.8010681392547705,-2187.625822538478,0.014814827604071445,-614.9655853012443,0.5560969161764291,
1.2040000000000002,1.7327189358066473,7.821175013462079e-05,0.1,-0.0,-0.0,0.00013305661626178834,-783.3412706338723,-0.8549356612783772,-2188.050973126661,0.00816624322914258,-615.4461615500738,0.5662741105252801,
1.2060000000000002,1.7382830398259417,7.894115118956724e-05,0.1,-0.0,-0.0,0.0001310904771440238,-783.6096142551223,-0.8452299506439386,-2188.526807911894,0.007857353855130455,-615.9304553215072,0.5714981320975159,
1.2080000000000002,1.7438557208300856,7.96605795199093e-05,0.1,-0.0,-0.0,0.00012909914021819538,-783.7408227138492,-0.8495837152979335,-2188.77548772637,0.006103438679469521,-616.2720880492128,0.5985930269985972,
1.2100000000000002,1.749436978469197,8.036986446438296e-05,0.1,-0.0,-0.0,0.00012708335406072023,-783.8089802355739,-0.8082970683190991,-2189.0468282617708,0.00889884530120613,-616.652472387209,0.5593878111726122,
1.2120000000000002,1.7550268125615427,8.106884048775045e-05,0.1,-0.0,-0.0,0.0001250441440975012,-784.0798848949032,-0.8385353438507208,-2189.3420236508077,0.004523597714961266,-617.0155913182551,0.5735383049732651,
1.2140000000000002,1.7606252223847088,8.175734307443981e-05,0.1,-0.0,-0.0,0.00012298181179399835,-784.3607927506366,-0.793792487222141,-2189.582933133128,0.007626330930887937,-617.3596330786008,0.5160370458966127,
1.2160000000000002,1.7662322071896304,8.243520524330813e-05,0.1,-0.0,-0.0,0.00012089602329059424,-784.7493196439042,-0.8349350888748018,-2189.994968663786,0.0021355272552470972,-617.7955586317324,0.5682127925418716,
1.2180000000000002,1.7718477659402319,8.310225817768534e-05,0.1,-0.0,-0.0,0.00011878656441237545,-784.9817193711239,-0.8077960344743879,-2190.34332810379,0.0034515312195643882,-618.2218102042407,0.5285224383114682,
1.2200000000000002,1.7774718980167945,8.375833602473269e-05,0.1,-0.0,-0.0,0.00011665406059815004,-785.2036438056272,-0.8364264701167413,-2190.814196320662,-0.0008229484155800807,-618.6898749142712,0.5616334460491907,
1.2220000000000002,1.7831046028275153,8.440327120905174e-05,0.1,-0.0,-0.0,0.00011449830999011374,-785.3175169614653,-0.7881616672953793,-2191.090560076909,0.002552227546195244,-618.9825420494786,0.5414305740937062,
1.2240000000000002,1.7887458800687488,8.50368978474585e-05,0.1,-0.0,-0.0,0.00011231971212314412,-785.5090949285674,-0.7711923583089095,-2191.5089523212214,0.002788460570262636,-619.3384075479324,0.5240586159186178,
1.2260000000000002,1.7943957292296266,8.56590564024727e-05,0.1,-0.0,-0.0,0.00011011949784562362,-785.6748826082235,-0.7660035017076912,-2191.815780327831,0.0018194399550359977,-619.611040094287,0.5577182338011714,
1.2280000000000002,1.8000541498680491,8.626958810916834e-05,0.1,-0.0,-0.0,0.0001078979000219036,-785.8119645042926,-0.7707212584182876,-2192.1572926873046,-0.00015008055073762605,-619.9457631278465,0.5397720746819277,
1.2300000000000002,1.8057211416184602,8.686834281770175e-05,0.1,-0.0,-0.0,0.00010565653395594975,-785.9823661023312,-0.7343725114818004,-2192.56476692003,0.0019794655694285895,-620.3595778310718,0.5141136494785965,
1.2320000000000002,1.8113967040264631,8.745516676843135e-05,0.1,-0.0,-0.0,0.0001033948543691432,-786.164457190763,-0.6891185696523957,-2192.986235490753,0.004983632245527865,-620.770712041712,0.47705883131329113,
1.2340000000000002,1.8170808366064901,8.802990925944551e-05,0.1,-0.0,-0.0,0.00010111349110240407,-786.2749364381593,-0.7086204277928554,-2193.281752125135,0.0014816390567830454,-621.0493528292316,0.49584582332035526,
1.2360000000000002,1.822773539063918,8.859242220495087e-05,0.1,-0.0,-0.0,9.881298871340084e-05,-786.4248736916164,-0.6838184611457411,-2193.6634119989008,0.0023982993448139894,-621.3572722299435,0.4716086002372079,
1.2380000000000002,1.8284748109989135,8.914255834776765e-05,0.1,-0.0,-0.0,9.649358027153221e-05,-786.5965641861828,-0.667360672803309,-2194.1121470709163,0.0024710366026782535,-621.7173794286675,0.4602392620506172,
1.2400000000000002,1.8341846519536322,8.9680171542712e-05,0.1,-0.0,-0.0,9.41555461210103e-05,-786.7670255893146,-0.6545171579993742,-2194.570493883834,0.0021658036912615957,-622.0614588108351,0.4494484728127367,
1.2420000000000002,1.8399030614735048,9.020511769449152e-05,0.1,-0.0,-0.0,9.179932785167431e-05,-786.9046832161536,-0.6819251774329738,-2194.9993352323395,-0.0021826592029250544,-622.3733142498378,0.4671514300616212,
1.2440000000000002,1.845630039191427,9.07172541809551e-05,0.1,-0.0,-0.0,8.942526238502841e-05,-787.0342227313906,-0.6451824125333371,-2195.3999915528207,-0.00013286732233656404,-622.6582405341599,0.4465482644279886,
1.2460000000000002,1.851365584761958,9.121643749794618e-05,0.1,-0.0,-0.0,8.703327514220857e-05,-787.1773237884512,-0.6114883281432246,-2195.8765867772386,0.0016037673135442902,-623.00484849736,0.4308370250885264,
1.2480000000000002,1.8571096978034898,9.170252848286672e-05,0.1,-0.0,-0.0,8.462420224769274e-05,-787.2643282507032,-0.5996671827589126,-2196.2474111099436,0.001131208399409964,-623.2697008545554,0.4303310003471994,
1.2500000000000002,1.8628623780839983,9.217539274358318e-05,0.1,-0.0,-0.0,8.219894668119114e-05,-787.3884124885658,-0.6350253492055706,-2196.7378078261504,-0.0040669749294398195,-623.5971849238177,0.443580795392009,
1.2520000000000002,1.8686236252725692,9.263489932744072e-05,0.1,-0.0,-0.0,7.975817871427732e-05,-787.4763133764525,-0.651493601859826,-2197.2292702499685,-0.007387856297713484,-623.9443411563398,0.44509508586479796,
1.2540000000000002,1.87439343913478,9.308091399061882e-05,0.1,-0.0,-0.0,7.730139532071702e-05,-787.5983750747221,-0.507459878185599,-2197.664068140087,0.005324197800571119,-624.2300327545921,0.34993987254443193,
1.2560000000000002,1.8801718193451464,9.351330062896025e-05,0.1,-0.0,-0.0,7.482834666343352e-05,-787.882652820733,-0.507797254724319,-2198.1472897737326,0.003587441204597943,-624.5126502611807,0.3685537694268028,
1.2580000000000002,1.8859587651455778,9.393193424501266e-05,0.1,-0.0,-0.0,7.234102923357501e-05,-788.026908436701,-0.5749569266375318,-2198.618644804959,-0.004847192169750005,-624.7735326637252,0.41128514666188565,
1.2600000000000002,1.89175427615136,9.433669485404759e-05,0.1,-0.0,-0.0,6.984036575428882e-05,-788.1530805543335,-0.5368808389620455,-2199.11228608477,-0.0027645038256090258,-625.1074216612926,0.36306550008527083,
1.2620000000000002,1.8975583520260209,9.47274587819037e-05,0.1,-0.0,-0.0,6.732577859150379e-05,-788.2217133972371,-0.558500341027601,-2199.565052938872,-0.006666747973711902,-625.3862021110601,0.37648886791014274,
1.2640000000000002,1.9033709925865134,9.510410157943992e-05,0.1,-0.0,-0.0,6.479719382083558e-05,-788.2518416657721,-0.5442727761448053,-2199.8896086024924,-0.006996564188630053,-625.6533807783541,0.37488954428769655,
1.2660000000000002,1.9091921977524744,9.546649842214584e-05,0.1,-0.0,-0.0,6.225460740618349e-05,-788.3071964169483,-0.5922159100498436,-2200.370873329203,-0.013553122998743606,-625.9419673187583,0.4144798355881842,
1.2680000000000002,1.915021967376259,9.581452837609976e-05,0.1,-0.0,-0.0,5.969874900726163e-05,-788.3109545761137,-0.5271673387635843,-2200.7797365921288,-0.008826054133930053,-626.1685100071919,0.3777795874617197,
